product_key,Sales,region_key,Profit
1793,1082.7918,1793.0,216.6398
1794,2230.2450000000003,1794.0,150.299
1795,2398.41,1795.0,500.34
1796,519.66,1796.0,-14.743599999999988
1797,1435.6062000000002,1797.0,293.12
1798,1436.232,1798.0,443.754
1799,3436.904,1799.0,-55.10760000000001
1800,2208.4326,1800.0,634.0880999999999
1801,1913.13,1801.0,-383.0554
1802,2272.86,1802.0,60.24
1803,4611.3018,1803.0,268.25524
1804,1255.392,1804.0,228.4764
1805,1551.8400000000001,1805.0,66.99
1806,2885.64,1806.0,250.02
1807,242.856,1807.0,157.61589999999998
1808,1047.204,1808.0,248.43460000000002
1809,5300.9316,1809.0,374.7296
1810,922.74,1810.0,500.06
1811,2444.736,1811.0,498.93
1812,2647.26,1812.0,318.24
1813,4835.88,1813.0,58.482
1814,1147.146,1814.0,124.59
1815,1159.2,1815.0,883.38
1816,1780.1599999999999,1816.0,1089.75
1817,4187.7093,1817.0,12.84
1818,2772.024,1818.0,543.48
1819,2209.536,1819.0,330.4355
1820,1265.1534,1820.0,52.6872
1821,1379.6190000000001,1821.0,728.5500000000001
1822,662.262,1822.0,-37.269
1823,3838.23,1823.0,168.417
1824,3116.64,1824.0,235.41
1825,793.8539999999999,1825.0,662.4599999999999
1826,1752.651,1826.0,226.53
1827,1111.0878,1827.0,998.85
1828,3383.25,1828.0,338.97
1829,3661.545,1829.0,219.879
1830,4329.633,1830.0,502.332
1831,1534.8960000000002,1831.0,472.635
1832,1087.92,1832.0,149.3595
1833,5499.2699999999995,1833.0,110.96
1834,2300.032,1834.0,162.18
1835,2934.54,1835.0,-1885.4759999999999
1836,661.734,1836.0,821.19
1837,1627.65,1837.0,224.88
1838,1785.2304,1838.0,-163.87169999999998
1839,2485.08,1839.0,-201.172
1840,2020.312,1840.0,46.77
1841,1383.8400000000001,1841.0,518.16
1842,584.4960000000001,1842.0,-1666.923
1843,2711.016,1843.0,294.96
1844,2995.23,1844.0,113.05199999999999
1845,3003.456,1845.0,-1809.21
1846,3797.7120000000004,1846.0,516.54
1847,4174.56,1847.0,60.024
1848,1861.8600000000001,1848.0,-1343.0446
1849,2674.98,1849.0,-306.428
1850,3551.904,1850.0,173.5545
1851,768.144,1851.0,139.20752
1852,3439.554,1852.0,125.67
1853,3121.8720000000003,1853.0,557.49
1854,1938.4596,1854.0,692.4
1855,1343.916,1855.0,1200.54496
1856,374.85,1856.0,497.28000000000003
1857,1782.4499999999998,1857.0,467.3864
1858,959.1120000000001,1858.0,-2025.57224
1859,3452.20904,1859.0,49.12
1860,3387.432,1860.0,-89.4879
1861,1425.8019,1861.0,346.4577
1862,2010.42,1862.0,510.84
1863,1565.3295,1863.0,-144.798
1864,1447.2,1864.0,161.47199999999998
1865,746.834,1865.0,1144.06752
1866,2096.168,1866.0,275.52
1867,2074.854,1867.0,57.209999999999994
1868,680.96,1868.0,167.2065
1869,2623.8360000000002,1869.0,47.1344
1870,1948.4940000000001,1870.0,293.90999999999997
1871,827.12,1871.0,-647.8050000000001
1872,1454.94,1872.0,-1329.438
1873,872.352,1873.0,388.89
1874,3099.354,1874.0,-559.2314
1875,529.32,1875.0,679.17
1876,2495.61,1876.0,272.58
1877,1905.4439999999997,1877.0,220.464
1878,463.176,1878.0,-1686.603
1879,3444.0660000000003,1879.0,-2938.227
1880,645.948,1880.0,102.12
1881,1232.352,1881.0,346.128
1882,2901.84,1882.0,945.4200000000001
1883,1916.3319999999999,1883.0,1535.988
1884,401.976,1884.0,132.354
1885,3947.616,1885.0,571.74
1886,4458.128,1886.0,72.519
1887,1473.408,1887.0,-8604.276
1888,1602.9468,1888.0,367.56616
1889,2593.0620000000004,1889.0,381.69
1890,410.88,1890.0,603.0963
1891,2970.059,1891.0,-140.1831
1892,1794.723,1892.0,102.09
1893,2629.11408,1893.0,634.05
1894,3644.298,1894.0,75.6
1895,1480.836,1895.0,890.25
1896,3235.716,1896.0,446.58000000000004
1897,975.3879999999999,1897.0,278.76
1898,1720.341,1898.0,-8.237999999999992
1899,2642.5679999999998,1899.0,81.03
1900,899.16,1900.0,629.82
1901,2287.44,1901.0,720.243
1902,4198.881,1902.0,437.778
1903,2775.732,1903.0,1218.69
1904,753.48,1904.0,303.021
1905,1028.736,1905.0,766.53
1906,1678.299,1906.0,113.4
1907,4167.45,1907.0,-317.47799999999995
1908,2094.408,1908.0,113.42999999999999
1909,1810.62,1909.0,-97.656
1910,1861.158,1910.0,204.98144
1911,3768.1932,1911.0,309.78
1912,2860.3199999999997,1912.0,194.09099999999998
1913,3360.1216,1913.0,900.0
1914,1081.08,1914.0,-291.88800000000003
1915,2353.136,1915.0,104.082
1916,4397.277,1916.0,-760.08
1917,2646.1764000000003,1917.0,418.91999999999996
1918,4509.465999999999,1918.0,279.5512
1919,2040.192,1919.0,101.448
1920,1590.9,1920.0,384.72
1921,2607.012,1921.0,-704.148
1922,2364.8940000000002,1922.0,261.483
1923,2018.702,1923.0,274.41
1924,2009.28,1924.0,318.528
1925,2450.16,1925.0,244.2831
1926,2399.4,1926.0,268.9149
1927,2705.9759999999997,1927.0,327.858
1928,2607.846,1928.0,124.02
1929,2268.54,1929.0,272.56
1930,491.456,1930.0,-79.7576
1931,2757.168,1931.0,149.2776
1932,1571.7,1932.0,27.287999999999997
1933,1564.464,1933.0,180.45
1934,1360.62,1934.0,664.3860000000001
1935,622.86,1935.0,94.4658
1936,2966.98,1936.0,-5615.69952
1937,1012.5,1937.0,2570.5950000000003
1938,2084.955,1938.0,1117.6470000000002
1939,1688.1000000000001,1939.0,159.21
1940,2881.179,1940.0,199.62
1941,2390.325,1941.0,127.56
1942,1362.06,1942.0,233.82000000000002
1943,1483.704,1943.0,203.5218
1944,2051.796,1944.0,-632.949
1945,2199.834,1945.0,-165.048
1946,1743.0084000000002,1946.0,1117.89
1947,1705.41,1947.0,235.50850000000003
1948,3080.88,1948.0,740.49
1949,1155.546,1949.0,450.99
1950,2278.656,1950.0,-1396.92
1951,4120.272,1951.0,399.75
1952,2418.5115,1952.0,471.72512
1953,925.23,1953.0,-79.332
1954,2154.2625,1954.0,-915.88704
1955,3615.84,1955.0,284.8455
1956,3035.208,1956.0,146.4036
1957,2937.9987,1957.0,153.51012
1958,4165.98912,1958.0,-207.594
1959,3456.32744,1959.0,378.43800000000005
1960,1001.7,1960.0,770.046
1961,2359.941,1961.0,319.77
1962,827.04,1962.0,411.639
1963,754.768,1963.0,996.45
1964,1665.2549999999999,1964.0,43.9624
1965,3989.734,1965.0,-165.435
1966,2836.366,1966.0,203.35888
1967,2820.0480000000002,1967.0,110.94300000000001
1968,2081.1,1968.0,121.06949999999999
1969,2032.275,1969.0,-1323.468
1970,2476.08,1970.0,272.0761
1971,2787.84,1971.0,303.45
1972,896.76,1972.0,-78.84
1973,1138.44,1973.0,217.53
1974,1409.7,1974.0,104.8788
1975,705.32,1975.0,13.157999999999992
1976,3955.676,1976.0,469.794
1977,2682.12,1977.0,99.6135
1978,1194.4965,1978.0,-1282.53
1979,2740.197,1979.0,266.14
1980,1497.0,1980.0,-162.3
1981,1154.326,1981.0,454.98
1982,672.0,1982.0,60.269999999999996
1983,4664.639999999999,1983.0,389.457
1984,703.76,1984.0,185.92159999999998
1985,260.544,1985.0,412.8902
1986,2638.356,1986.0,209.2704
1987,3085.056,1987.0,151.107
1988,2493.63,1988.0,251.91
1989,786.9,1989.0,266.1
1990,1118.16,1990.0,85.75999999999999
1991,3436.326,1991.0,477.75
1992,3087.4176,1992.0,92.31
1993,2335.62,1993.0,484.506
1994,2252.432,1994.0,578.13
1995,740.7,1995.0,-385.55400000000003
1996,2021.5349999999999,1996.0,207.47536
1997,1921.076,1997.0,67.71000000000001
1998,1420.504,1998.0,-347.98652
1999,4435.956,1999.0,167.06
2000,5809.482,2000.0,-262.3311
2001,282.03000000000003,2001.0,400.06292
2002,1699.2,2002.0,68.88
2003,2813.0256,2003.0,-8.286000000000001
2004,979.659,2004.0,205.026
2005,2541.6342,2005.0,-138.48
2006,1753.4850000000001,2006.0,336.03549999999996
2007,2212.4970000000003,2007.0,-359.115
2008,1181.016,2008.0,158.7956
2009,2204.862,2009.0,182.34
2010,1583.802,2010.0,284.64
2011,2505.7200000000003,2011.0,323.19
2012,3844.5921,2012.0,840.2175
2013,737.1,2013.0,275.94
2014,814.374,2014.0,-110.77692
2015,2029.3265999999999,2015.0,551.88
2016,3963.901,2016.0,159.38
2017,2144.1474,2017.0,-328.59000000000003
2018,1767.9191999999998,2018.0,134.31
2019,2705.5220999999997,2019.0,228.03
2020,1648.998,2020.0,151.0645
2021,568.8,2021.0,301.98
2022,950.6217,2022.0,-1220.952
2023,2649.0681,2023.0,196.09619999999998
2024,756.9666,2024.0,127.32
2025,2187.12,2025.0,-236.7674
2026,3311.2673999999997,2026.0,147.32999999999998
2027,1235.412,2027.0,748.881
2028,4031.559,2028.0,185.39999999999998
2029,2821.17,2029.0,154.77
2030,1934.334,2030.0,418.23
2031,811.104,2031.0,-794.0658
2032,2641.608,2032.0,385.56
2033,1725.0,2033.0,316.945
2034,1367.8200000000002,2034.0,425.673
2035,294.66,2035.0,356.8186
2036,1946.7,2036.0,257.52
2037,1952.43,2037.0,575.193
2038,3077.44,2038.0,-400.365
2039,3590.026,2039.0,338.34
2040,3128.1312,2040.0,140.55
2041,647.79,2041.0,390.71999999999997
2042,2830.014,2042.0,140.8905
2043,1251.0,2043.0,266.1649
2044,709.41,2044.0,118.32300000000001
2045,1041.0120000000002,2045.0,74.88
2046,1006.962,2046.0,405.108
2047,779.58,2047.0,642.03
2048,914.5125,2048.0,-1340.685
2049,1284.12,2049.0,614.1
2050,2914.56,2050.0,129.25140000000002
2051,5015.148,2051.0,-465.9909
2052,2140.5141,2052.0,579.3
2053,1577.0700000000002,2053.0,297.12
2054,2163.648,2054.0,775.4399999999999
2055,3013.196,2055.0,630.63
2056,1315.53,2056.0,235.98000000000002
2057,1068.5639999999999,2057.0,52.32
2058,3389.388,2058.0,169.68
2059,3794.688,2059.0,-459.09
2060,1393.728,2060.0,87.3504
2061,546.0,2061.0,1068.84
2062,2040.054,2062.0,377.94
2063,2972.52,2063.0,-386.30664
2064,2094.075,2064.0,172.62959999999998
2065,2851.2000000000003,2065.0,13.2
2066,2478.6,2066.0,202.422
2067,2566.22624,2067.0,119.5878
2068,2982.75,2068.0,164.7285
2069,1340.388,2069.0,652.0998
2070,1920.3029999999999,2070.0,392.58000000000004
2071,2221.596,2071.0,201.576
2072,2061.012,2072.0,-6279.522
2073,286.848,2073.0,428.22
2074,2339.766,2074.0,350.37
2075,1415.0565000000001,2075.0,197.283
2076,1966.032,2076.0,555.7977999999999
2077,1685.294,2077.0,327.5314
2078,2784.6063,2078.0,339.36
2079,4479.03,2079.0,370.044
2080,1830.996,2080.0,-1100.112
2081,1269.8694,2081.0,190.746
2082,1007.1225,2082.0,157.95152
2083,1093.968,2083.0,248.04000000000002
2084,870.9,2084.0,187.68
2085,1210.9365,2085.0,-293.31780000000003
2086,1379.376,2086.0,457.92
2087,752.652,2087.0,-268.76419999999996
2088,1228.3326,2088.0,64.14
2089,887.616,2089.0,98.52690000000001
2090,2264.892,2090.0,392.04
2091,325.86,2091.0,-9.581999999999988
2092,2185.785,2092.0,281.34000000000003
2093,2438.9550000000004,2093.0,209.286
2094,812.88,2094.0,170.00400000000002
2095,3531.9834,2095.0,214.365
2096,1137.438,2096.0,107.16000000000001
2097,1421.584,2097.0,370.707
2098,1042.713,2098.0,238.407
2099,2116.688,2099.0,1151.16
2100,1148.022,2100.0,59.84
2101,1440.96,2101.0,69.98200000000001
2102,3215.16,2102.0,54.3634
2103,1143.108,2103.0,21.33
2104,2032.35,2104.0,47.88
2105,372.28,2105.0,-207.6105
2106,574.464,2106.0,238.911
2107,510.71999999999997,2107.0,173.52
2108,738.9000000000001,2108.0,442.608
2109,1538.886,2109.0,546.78
2110,1514.7,2110.0,110.332
2111,1707.855,2111.0,475.26
2112,1641.6,2112.0,229.56
2113,1169.82,2113.0,154.26
2114,1306.2632999999998,2114.0,139.29
2115,1959.7875,2115.0,-312.40500000000003
2116,1707.6,2116.0,206.64000000000001
2117,1431.6399999999999,2117.0,258.8366
2118,1679.4,2118.0,57.24
2119,1646.918,2119.0,157.05
2120,948.7919999999999,2120.0,17.76
2121,498.744,2121.0,-22.32
2122,1783.42,2122.0,503.98591999999996
2123,1397.6226000000001,2123.0,93.60000000000001
2124,2847.7799999999997,2124.0,113.31
2125,1462.1399999999999,2125.0,297.15
2126,1286.85,2126.0,351.59999999999997
2127,759.2208,2127.0,147.36
2128,1019.217,2128.0,149.682
2129,1898.328,2129.0,399.88
2130,1095.5256,2130.0,481.11
2131,2900.2050000000004,2131.0,654.51
2132,622.05,2132.0,314.904
2133,1562.328,2133.0,59.64
2134,6981.360000000001,2134.0,323.9266
2135,1827.0096,2135.0,134.03719999999998
2136,933.3,2136.0,242.13
2137,1300.338,2137.0,126.27
2138,1517.648,2138.0,407.76
2139,2123.772,2139.0,1071.87
2140,1232.904,2140.0,187.9247
2141,2274.0,2141.0,89.32000000000001
2142,1821.03064,2142.0,391.38
2143,625.68,2143.0,258.24
2144,2506.9440000000004,2144.0,571.8629999999999
2145,460.1688,2145.0,224.28
2146,2245.173,2146.0,533.8
2147,3687.714,2147.0,-123.27420000000001
2148,2224.1376,2148.0,-2529.7799999999997
2149,3234.913,2149.0,399.79164
2150,1324.5,2150.0,-271.146
2151,3613.74,2151.0,675.7419199999999
2152,2703.616,2152.0,1155.0330000000001
2153,1752.016,2153.0,50.959999999999994
2154,939.51,2154.0,325.14
2155,788.1197999999999,2155.0,185.4
2156,2043.288,2156.0,-682.74
2157,1109.0123999999998,2157.0,628.83
2158,1170.8568,2158.0,280.44
2159,976.8000000000001,2159.0,436.44
2160,1428.408,2160.0,232.59
2161,912.6,2161.0,-85.2311
2162,689.976,2162.0,86.75999999999999
2163,1842.6599999999999,2163.0,105.77600000000001
2164,2712.8115,2164.0,275.548
2165,2966.888,2165.0,219.846
2166,501.9,2166.0,-186.6356
2167,943.92,2167.0,166.782
2168,572.424,2168.0,62.445
2169,2446.422,2169.0,-453.10499999999996
2170,4050.486,2170.0,92.3
2171,1819.233,2171.0,-215.34
2172,967.98,2172.0,198.0
2173,2499.6400000000003,2173.0,224.51299999999998
2174,1657.1519999999998,2174.0,-5.4929999999999986
2175,1474.308,2175.0,46.480000000000004
2176,458.874,2176.0,178.66
2177,981.0624,2177.0,127.08000000000001
2178,1199.94,2178.0,-2320.647
2179,2198.0640000000003,2179.0,78.63
2180,1837.3500000000001,2180.0,-89.6478
2181,2965.7295,2181.0,-24.8859
2182,2147.748,2182.0,515.65352
2183,2277.3204,2183.0,1165.00168
2184,4045.6836000000003,2184.0,362.58000000000004
2185,275.68,2185.0,-12.204
2186,1119.888,2186.0,140.8264
2187,844.6500000000001,2187.0,123.66000000000001
2188,377.355,2188.0,615.567
2189,1052.3700000000001,2189.0,175.11599999999999
2190,1141.92,2190.0,193.32
2191,1685.44,2191.0,184.647
2192,679.6800000000001,2192.0,146.145
2193,2619.5022,2193.0,332.268
2194,4043.2799999999997,2194.0,-3.7788000000000004
2195,2156.49,2195.0,520.204
2196,1275.0,2196.0,284.268
2197,877.0,2197.0,-633.6659999999999
2198,2651.67,2198.0,56.0475
2199,385.388,2199.0,105.69
2200,650.624,2200.0,199.35
2201,1139.49,2201.0,508.94903999999997
2202,1805.704,2202.0,188.55960000000002
2203,3158.064,2203.0,94.8
2204,710.268,2204.0,211.5
2205,1116.2355,2205.0,377.7253
2206,1419.363,2206.0,135.6
2207,1321.6779000000001,2207.0,565.0684
2208,2155.23,2208.0,123.16
2209,1048.1295,2209.0,62.737
2210,1129.0185000000001,2210.0,570.72
2211,4123.224,2211.0,25.86
2212,2749.866,2212.0,477.456
2213,1957.08,2213.0,139.6269
2214,1620.3719999999998,2214.0,110.0528
2215,528.08,2215.0,-216.2861
2216,2982.0840000000003,2216.0,339.52639999999997
2217,1026.06,2217.0,273.06
2218,527.82,2218.0,-479.59060000000005
2219,3084.536,2219.0,363.504
2220,1320.6599999999999,2220.0,629.0645999999999
2221,2217.28,2221.0,140.55
2222,1018.5352,2222.0,-153.032
2223,1088.64,2223.0,52.5888
2224,1456.96,2224.0,71.01
2225,2209.4694,2225.0,400.25952
2226,2176.845,2226.0,-567.768
2227,1625.888,2227.0,-628.42412
2228,1477.5,2228.0,11.856199999999996
2229,348.81,2229.0,272.19
2230,1426.8878,2230.0,-43.12800000000001
2231,395.88,2231.0,276.296
2232,1833.705,2232.0,-485.8288
2233,2182.4775,2233.0,117.51299999999999
2234,1169.3988,2234.0,44.94
2235,2481.15,2235.0,203.57999999999998
2236,3724.1099999999997,2236.0,141.24
2237,1316.52,2237.0,153.79500000000002
2238,3322.878,2238.0,286.71
2239,4742.0778,2239.0,-7.015999999999998
2240,982.912,2240.0,78.43956
2241,1772.1680000000001,2241.0,235.34699999999998
2242,1296.2549999999999,2242.0,35.49
2243,2061.774,2243.0,265.74
2244,1111.8,2244.0,314.87564
2245,1758.096,2245.0,-585.71744
2246,3546.93,2246.0,176.58
2247,1538.5124999999998,2247.0,129.33
2248,2666.682,2248.0,79.68
2249,674.0172,2249.0,191.79
2250,2270.268,2250.0,629.48744
2251,1380.6552,2251.0,151.0236
2252,2857.008,2252.0,264.7468
2253,1773.392,2253.0,44.64
2254,970.86,2254.0,81.87
2255,940.24,2255.0,350.30448
2256,2929.446,2256.0,427.49780000000004
2257,3214.88,2257.0,71.09700000000001
2258,2736.864,2258.0,-384.81
2259,2369.8575,2259.0,-102.16919999999999
2260,2766.5294999999996,2260.0,-4829.718
2261,1409.53,2261.0,226.03144
2262,1650.8429999999998,2262.0,332.862
2263,2562.666,2263.0,472.0005
2264,1478.25,2264.0,-346.86999999999995
2265,741.06,2265.0,310.65
2266,2647.809,2266.0,243.42
2267,392.88,2267.0,570.453
2268,1208.25,2268.0,168.20999999999998
2269,3062.556,2269.0,140.79
2270,1263.9569999999999,2270.0,-590.976
2271,1468.692,2271.0,158.34
2272,890.082,2272.0,35.4
2273,2370.7776,2273.0,-42.22800000000001
2274,1629.54,2274.0,-536.1275999999999
2275,2841.0,2275.0,115.44
2276,4069.652,2276.0,295.86
2277,1788.384,2277.0,270.5181
2278,932.5350000000001,2278.0,346.74
2279,525.798,2279.0,54.09
2280,1097.235,2280.0,138.06
2281,4613.544,2281.0,297.20889999999997
2282,2492.142,2282.0,170.31
2283,2730.108,2283.0,123.84
2284,2201.274,2284.0,514.0822000000001
2285,1552.3905,2285.0,44.4768
2286,1591.92,2286.0,185.22
2287,1798.368,2287.0,339.6
2288,1844.3661,2288.0,249.81
2289,443.592,2289.0,58.8
2290,1978.3224,2290.0,40.44
2291,890.352,2291.0,191.55
2292,1629.19632,2292.0,-451.83599999999996
2293,1200.888,2293.0,7.845999999999999
2294,1324.8,2294.0,369.54
2295,1151.0159999999998,2295.0,180.09
2296,1379.92,2296.0,-39.86829999999999
2297,1249.65,2297.0,156.5235
2298,1419.7095,2298.0,147.1387
2299,464.04,2299.0,149.49
2300,2063.451,2300.0,73.356
2301,2673.87804,2301.0,-36.152
2302,1890.0,2302.0,157.56
2303,531.18,2303.0,296.52
2304,488.88,2304.0,450.93
2305,1545.0825,2305.0,234.44
2306,664.02,2306.0,200.45999999999998
2307,1658.7,2307.0,134.61
2308,1445.5,2308.0,-62.964
2309,1515.0400000000002,2309.0,374.67900000000003
2310,1812.4902,2310.0,-404.58000000000004
2311,2111.82,2311.0,-145.263
2312,1918.98,2312.0,108.2012
2313,3195.66,2313.0,-939.333
2314,862.569,2314.0,269.403
2315,1254.224,2315.0,-479.0955
2316,1504.3600000000001,2316.0,274.074
2317,2890.0080000000003,2317.0,279.99
2318,370.152,2318.0,241.23736
2319,1912.308,2319.0,70.2048
2320,1111.1715,2320.0,195.29999999999998
2321,2643.84,2321.0,100.62
2322,2645.804,2322.0,324.72
2323,1422.96,2323.0,153.0
2324,1674.4,2324.0,98.58840000000001
2325,956.3040000000001,2325.0,88.23
2326,1811.25,2326.0,-5.676000000000002
2327,1417.95,2327.0,253.16784
2328,1003.02,2328.0,-92.536
2329,1329.51,2329.0,422.2204
2330,2484.3,2330.0,-196.059
2331,379.7925,2331.0,96.59200000000001
2332,890.15612,2332.0,244.26000000000002
2333,1358.4,2333.0,-1577.82
2334,2659.2702,2334.0,154.98
2335,2668.344,2335.0,67.86
2336,2184.6582,2336.0,337.719
2337,460.152,2337.0,335.67
2338,3954.0933,2338.0,-27.396
2339,1958.88,2339.0,305.508
2340,1579.3719999999998,2340.0,156.51
2341,2878.5057,2341.0,606.75
2342,1029.141,2342.0,70.592
2343,595.92,2343.0,81.75
2344,2952.165,2344.0,225.1214
2345,1621.488,2345.0,-266.514
2346,551.908,2346.0,154.89
2347,1198.68,2347.0,13.44
2348,550.26,2348.0,294.39
2349,1708.31772,2349.0,-621.114
2350,673.317,2350.0,41.436
2351,2302.02,2351.0,104.08
2352,1761.76,2352.0,206.208
2353,1555.75,2353.0,84.12
2354,739.3679999999999,2354.0,214.86
2355,639.3156,2355.0,122.1
2356,2427.9444,2356.0,92.0835
2357,239.97,2357.0,143.36
2358,1878.87,2358.0,539.3729999999999
2359,3146.5350000000003,2359.0,101.4106
2360,538.56,2360.0,231.1
2361,611.892,2361.0,69.42
2362,1447.56,2362.0,126.93
2363,2267.6523,2363.0,-237.24599999999998
2364,557.2,2364.0,295.77000000000004
2365,585.088,2365.0,-1859.454
2366,1366.398,2366.0,204.00268
2367,1330.0335,2367.0,138.15
2368,1725.7440000000001,2368.0,174.15
2369,2708.7799999999997,2369.0,514.503
2370,2587.95,2370.0,30.0144
2371,1892.688,2371.0,157.7661
2372,3641.2740000000003,2372.0,-9.588000000000001
2373,1945.258,2373.0,379.791
2374,997.455,2374.0,-213.7116
2375,915.9,2375.0,-406.668
2376,2494.4745000000003,2376.0,479.3221
2377,930.2040000000001,2377.0,159.978
2378,1222.75,2378.0,151.9823
2379,900.7614,2379.0,297.9889
2380,1909.8178,2380.0,244.77
2381,1993.53,2381.0,179.63224
2382,565.386,2382.0,-24.227999999999998
2383,455.976,2383.0,-168.88760000000002
2384,1207.134,2384.0,281.61
2385,970.7099999999999,2385.0,95.03999999999999
2386,1225.7,2386.0,364.46999999999997
2387,1287.495,2387.0,25.71
2388,1374.96,2388.0,87.7296
2389,1856.808,2389.0,159.26999999999998
2390,665.584,2390.0,462.03000000000003
2391,1617.12,2391.0,257.235
2392,516.4,2392.0,153.17579999999998
2393,1110.27,2393.0,-520.1034
2394,1170.4875,2394.0,292.149
2395,1239.0,2395.0,63.839999999999996
2396,2017.26,2396.0,77.88
2397,2720.844,2397.0,152.52
2398,339.192,2398.0,83.46
2399,1721.16,2399.0,106.605
2400,743.432,2400.0,400.40999999999997
2401,1965.42,2401.0,330.6
2402,1005.156,2402.0,51.023999999999994
2403,1570.14,2403.0,375.9
2404,935.1972,2404.0,156.57
2405,2440.308,2405.0,0.0
2406,923.76,2406.0,12.159
2407,4057.44,2407.0,-725.205
2408,1056.252,2408.0,-198.828
2409,2998.7256,2409.0,-10.02
2410,812.0475,2410.0,-1010.52
2411,302.46,2411.0,207.45
2412,1588.032,2412.0,242.46
2413,1545.816,2413.0,-389.98199999999997
2414,2773.7019999999998,2414.0,212.172
2415,327.888,2415.0,103.39936
2416,433.4200000000001,2416.0,-100.51250000000002
2417,1515.06,2417.0,9.360000000000001
2418,634.68,2418.0,374.19
2419,1047.2903999999999,2419.0,-295.986
2420,2141.496,2420.0,67.44
2421,535.68,2421.0,99.27000000000001
2422,2047.3,2422.0,-274.68
2423,3247.36,2423.0,-20.352
2424,2392.02,2424.0,119.7765
2425,1961.12,2425.0,233.34
2426,1318.6680000000001,2426.0,103.515
2427,1267.76,2427.0,163.3746
2428,2123.728,2428.0,423.32
2429,1383.0,2429.0,-46.137
2430,2233.512,2430.0,-255.591
2431,939.72,2431.0,-148.21800000000002
2432,1583.25,2432.0,76.08
2433,1000.8000000000001,2433.0,271.98
2434,2190.848,2434.0,241.2558
2435,1895.512,2435.0,-403.48199999999997
2436,2929.6218,2436.0,-1918.3922
2437,1777.8,2437.0,273.54
2438,954.465,2438.0,155.44
2439,1647.54,2439.0,-146.34
2440,1360.4759999999999,2440.0,-525.285
2441,2487.759,2441.0,37.32
2442,489.0858,2442.0,349.06
2443,1568.577,2443.0,10.973999999999998
2444,2333.3376,2444.0,270.96
2445,3446.469,2445.0,-208.89000000000001
2446,1834.1999999999998,2446.0,343.4299
2447,545.034,2447.0,6.430500000000002
2448,726.12,2448.0,17.745
2449,2150.696,2449.0,109.21279999999999
2450,1312.2453,2450.0,368.411
2451,2380.46,2451.0,193.95
2452,521.82,2452.0,179.01000000000002
2453,1032.176,2453.0,486.45
2454,1242.054,2454.0,165.39000000000001
2455,3127.0356,2455.0,200.22
2456,919.5375,2456.0,225.89999999999998
2457,1703.0346,2457.0,62.97
2458,596.052,2458.0,188.01
2459,6187.92,2459.0,-239.93392
2460,1137.8835,2460.0,191.67000000000002
2461,3192.37504,2461.0,-636.81
2462,1482.81,2462.0,60.18
2463,1666.272,2463.0,166.233
2464,728.64,2464.0,-1345.608
2465,813.45,2465.0,331.62
2466,520.0799999999999,2466.0,45.294
2467,1031.82,2467.0,-1332.489
2468,1614.1680000000001,2468.0,72.648
2469,991.3800000000001,2469.0,-295.83
2470,1026.216,2470.0,582.0694
2471,3071.808,2471.0,158.51999999999998
2472,3855.3120000000004,2472.0,141.4
2473,2552.54,2473.0,285.39
2474,591.3,2474.0,218.04
2475,3465.1800000000003,2475.0,-110.0385
2476,2197.536,2476.0,-791.29768
2477,2418.063,2477.0,259.2
2478,2157.8340000000003,2478.0,-592.806
2479,631.512,2479.0,-336.558
2480,545.37,2480.0,107.3618
2481,1217.4804000000001,2481.0,-515.856
2482,1068.282,2482.0,74.62219999999999
2483,1273.6368,2483.0,290.67
2484,1359.24208,2484.0,248.688
2485,758.1587999999999,2485.0,17.6552
2486,396.0,2486.0,188.5736
2487,2929.984,2487.0,69.27
2488,956.76,2488.0,501.84000000000003
2489,1175.808,2489.0,124.3086
2490,1854.0240000000001,2490.0,-743.76
2491,2400.624,2491.0,272.01
2492,1999.75,2492.0,1463.8200000000002
2493,2389.125,2493.0,250.52999999999997
2494,2835.243,2494.0,172.2358
2495,1483.9128,2495.0,76.875
2496,1023.3520000000001,2496.0,-183.2973
2497,1898.976,2497.0,84.912
2498,2368.1745,2498.0,-558.522
2499,2541.504,2499.0,27.8086
2500,1328.3159999999998,2500.0,0.0
2501,2322.1440000000002,2501.0,-261.8523
2502,656.964,2502.0,86.4
2503,2356.83,2503.0,397.62
2504,884.1360000000001,2504.0,80.82000000000001
2505,1477.872,2505.0,304.38
2506,208.824,2506.0,353.6301
2507,1266.996,2507.0,-1360.002
2508,1816.848,2508.0,189.357
2509,1295.52,2509.0,352.44300000000004
2510,1899.648,2510.0,311.84999999999997
2511,2183.616,2511.0,52.739999999999995
2512,1283.04,2512.0,48.81
2513,672.72,2513.0,21.525000000000002
2514,1984.104,2514.0,246.222
2515,2179.6632,2515.0,235.086
2516,1282.6245000000001,2516.0,-41.856
2517,1073.112,2517.0,-639.768
2518,1024.38,2518.0,124.797
2519,700.9485,2519.0,-590.49
2520,4399.92,2520.0,451.2547
2521,420.864,2521.0,152.316
2522,1310.296,2522.0,139.404
2523,2576.505,2523.0,-245.936
2524,1926.9360000000001,2524.0,107.52
2525,1645.839,2525.0,358.03012
2526,1243.788,2526.0,546.8957999999999
2527,873.0,2527.0,-1016.812
2528,956.48,2528.0,622.56
2529,3120.48,2529.0,391.515
2530,1349.4959999999999,2530.0,207.42000000000002
2531,661.905,2531.0,154.2138
